evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
140 15.9092160987 11.2409203861 2.298410 2.189067 2.626052 -2.498163 -0.599989 -2.748776 2.865398 -1.235761 2.009539 1.592595 1.782669 -1.237283 2.007845 -1.843150 2.014261 1.707299 1.580253 1.725950 -1.859162 0.714480 -1.610379 -1.086982 -1.324989 -0.838100 -0.459997 2.236700 -0.614642 -1.244988 -0.402789 2.109612 -1.154140 0.453667 -0.362768 -1.106881 -1.992086 -0.909963 -1.634440 2.131361 1.634499 -0.995235
141 11.6446121686 11.2409203861 -0.929697 2.247124 2.041744 -1.211546 -0.552099 -0.920883 0.029429 -2.865339 2.384533 1.244513 3.289371 -2.665280 3.761175 -0.188525 -0.243853 2.077445 2.823666 0.829502 -1.554763 -0.274564 -2.646819 -0.916766 -1.546294 -0.967843 -1.556630 0.642517 0.522420 -1.274248 -1.386297 1.981835 0.567103 3.743318 0.209765 0.753723 -1.277417 1.180162 -0.323693 2.935493 2.600067 0.679830
142 22.2676704556 11.2409203861 -0.256577 0.056894 0.391358 -1.080065 -0.298590 -3.133013 2.594939 -1.328442 1.833469 -0.765188 2.541029 -1.510496 2.445423 -1.210991 1.832086 0.615331 1.504822 3.082454 -2.348317 -0.761444 -2.405361 -2.112535 -1.299260 -0.852284 -2.333296 1.621167 -0.028695 -1.086419 0.142419 2.388473 1.494405 1.273876 0.952600 -1.461617 -0.972498 -0.484816 -1.506754 1.029112 0.449041 0.605497
143 16.9490175241 11.2409203861 -0.147021 1.263231 0.819219 0.018516 -0.439019 -0.673716 2.754342 0.903277 2.524836 -2.140839 2.506582 0.955382 2.568185 2.272751 2.418039 1.367237 2.067939 2.142354 -0.947271 0.967202 0.278847 -1.023437 1.521970 -1.825347 -0.331346 0.986395 -0.924033 1.635148 -1.269627 1.859222 -2.725531 0.474966 -1.967711 0.034093 0.908649 0.468849 0.320582 3.289593 3.954490 -0.672207
144 14.4951298103 11.2409203861 0.549578 4.210555 3.366101 -0.820250 -1.364813 0.046011 0.884843 -2.272846 1.481437 2.140034 2.950841 -3.646861 2.327614 -2.368890 1.536124 2.359331 2.970716 2.863085 -0.694307 -0.929187 -1.744706 0.201406 -2.420946 -0.489976 -1.684371 -0.527203 2.268742 -1.448135 -2.429421 0.112912 0.356379 4.359162 -0.435251 0.192713 -1.850800 -0.859101 -0.247941 2.850059 2.606793 1.288100
145 17.6744175673 11.2409203861 1.617628 0.733665 1.685132 -0.092342 -0.592038 -2.214356 2.753566 -1.620725 1.179317 -0.764072 1.218770 -0.870500 2.235863 -0.041602 -0.465169 1.458884 1.679327 1.782167 -1.732868 -0.209747 0.523939 0.192985 -0.975846 -0.635643 0.153448 1.563572 2.184759 -0.995068 -0.063610 1.718834 -0.824724 1.335031 0.661494 0.719922 0.537916 -0.581632 0.267779 2.662334 2.306718 0.727987
146 15.9842620909 11.2409203861 -0.827920 1.581584 2.264583 -1.129245 0.016950 -0.079825 2.441879 0.172961 3.624746 -0.013491 1.715220 -1.135240 3.153444 -1.994564 1.809853 1.580525 0.927810 2.386456 -0.540704 -2.462316 -1.156973 -3.061731 -2.652763 -0.823480 -0.941364 2.654645 0.535493 -1.142760 -1.446426 1.852596 -0.667921 2.089996 -0.512211 -0.844392 -1.839353 -0.451557 -0.747752 0.493694 1.735995 0.205678
147 12.8799334740 11.2409203861 0.790716 2.982706 2.018980 -2.232691 -1.155291 -1.500055 -1.273113 -3.522401 -0.111358 2.661752 0.998944 -2.622894 1.670811 -0.844796 1.185156 2.163244 3.549213 1.448102 -1.790144 -0.097099 -1.963282 0.338781 -1.117525 -0.958258 -2.287704 -1.762012 1.670289 -1.145216 -1.563630 -0.317776 0.786244 3.596896 -0.064630 -0.395108 -2.938263 0.070534 -1.228137 2.248437 3.312669 1.258988
148 13.0926687890 11.2409203861 0.462780 0.573312 1.393282 -0.064262 -0.886407 -1.140976 2.286769 -1.315217 2.619358 -0.259799 2.929275 -1.466269 1.865382 -1.755441 2.941918 0.636237 1.869378 4.240453 -0.663909 -0.314071 -2.190264 0.443555 -3.140544 1.433789 -0.808571 1.964328 0.218765 -1.053476 -1.727906 1.471717 0.200935 1.104978 0.478472 -0.019536 0.139660 0.009699 0.220012 3.610216 0.958566 0.405294
149 14.6612428333 11.2409203861 2.780870 3.809509 2.711852 -0.227190 -0.198691 -0.260328 0.212325 -4.184597 1.779218 1.267177 2.546389 -4.511737 3.072323 -1.113031 1.980567 3.885750 3.552272 4.055800 -1.644782 -0.361841 -1.373552 -1.453369 -0.692327 -0.797518 -1.338434 1.141860 1.439983 -1.957143 -2.038266 1.745829 -1.260345 3.015909 -0.516898 -0.621719 -2.012718 -2.030978 -0.041112 2.576653 2.330692 1.858243
150 15.4053424831 11.2409203861 1.185191 2.566969 1.144697 -0.907842 -1.341766 -1.651461 2.284995 -1.617903 1.868986 1.679169 2.561921 -1.775025 1.977832 -1.070199 2.109766 2.695902 3.518865 2.509438 -3.487565 0.452305 -2.201130 0.425651 -1.595133 -0.616378 -1.449428 -1.616179 1.642551 -0.587701 -0.381617 0.841814 -0.905160 3.564907 -1.492001 0.482740 -0.981524 1.072480 -0.811495 3.624534 2.958508 1.871450
151 14.9903560528 11.2409203861 0.771468 2.444618 2.709769 -0.912219 -0.457439 -0.017267 -0.340020 -3.134079 1.427193 0.422135 1.686810 -2.701293 2.834390 -0.818280 1.109826 2.674160 2.107578 2.476646 0.088534 -1.005144 -1.381361 -0.952364 -1.119286 -0.121042 -1.415105 1.185724 0.426320 -1.825385 -2.489427 0.847432 0.503069 1.591756 0.919688 -0.875453 -1.524859 -1.570730 -0.618549 0.619613 2.374640 0.632067
152 12.5062614361 11.2409203861 1.126895 1.785311 2.758641 -0.927296 -0.847599 -2.197830 1.984599 -2.422795 1.737297 2.452783 3.013305 -3.659314 2.511448 -1.273949 -0.201102 1.711286 2.341460 1.769647 -2.155114 0.161955 -0.756572 -0.682955 -1.524823 -1.381983 -0.151399 1.978583 2.636548 -3.085533 0.340481 2.619269 -0.381906 4.147822 0.088645 -0.322202 -1.736261 -0.798378 -0.149515 3.338872 0.968858 0.623122
153 11.1842346853 11.1842346853 0.892967 2.902891 2.567651 -0.786287 -0.706185 -1.478908 0.595214 -2.993426 1.320367 1.427691 1.946460 -2.749868 2.314759 -1.039998 2.864474 2.677367 4.091449 2.990645 -1.645988 0.599314 -1.930433 -0.310350 -1.347268 -0.179187 -2.171286 0.461917 0.848392 -0.917138 -2.718030 0.481652 -0.323327 3.156091 -1.230843 0.039654 -1.053291 -0.052078 -0.039683 2.270812 2.759017 1.126719
154 16.2003016698 11.1842346853 0.454507 0.190648 0.641386 -2.033990 0.010728 -0.321140 0.978648 -0.845043 2.893350 -0.910550 2.147849 -0.215289 0.563785 -0.836791 0.607592 1.101962 0.375672 1.181424 -2.259100 -2.136484 -0.427241 -1.646685 -1.466190 -0.597099 -1.050979 -0.564039 0.975907 -1.020107 0.487094 2.804226 -0.999328 1.530353 1.094213 1.210102 0.887177 0.461357 -0.618764 2.406284 0.385913 0.799541
155 17.0484695423 11.1842346853 1.456751 3.952676 2.325177 -0.954709 -2.735650 -1.435352 2.500541 -2.890815 1.995993 0.239624 2.716496 -2.840164 2.411114 0.163919 1.066890 2.292562 2.320468 2.661745 -1.861200 -0.119520 -0.892396 0.212913 -0.331285 -0.074190 -0.442199 -0.228249 3.021554 -2.014640 -2.033455 2.476915 0.432945 2.614820 0.801348 0.713350 -0.733130 -0.459178 0.263532 2.995414 2.948896 0.740048
156 24.6697775157 11.1842346853 -1.220128 -0.353150 -0.300395 -1.201631 2.137278 -3.056449 2.951128 -0.285193 2.524111 0.784031 2.966960 1.098961 1.482035 -0.874417 1.668686 0.163474 1.156700 1.356617 -1.106423 -0.866831 -0.262711 -1.185067 -2.667286 0.028293 0.863872 3.608117 -0.614706 0.491843 0.499939 2.019169 -0.375859 1.752793 0.181968 -0.744769 0.415444 -1.233441 0.055391 1.470041 0.961339 -0.938021
157 17.8589057896 11.1842346853 1.837920 -2.963987 1.738593 -0.536435 -2.045680 -1.089959 2.506589 1.618653 1.112200 0.581888 -0.079861 -0.864608 0.716878 -1.928310 2.387935 -1.863496 -1.378922 2.898914 -0.959196 -0.498483 -2.266944 0.287700 -1.915358 1.275938 0.066755 2.154873 -1.874604 -2.053161 -1.993313 -0.360431 -0.721884 -0.657696 0.174695 -2.341607 -3.304809 1.955090 -0.647369 0.306600 0.827584 0.607861
158 17.9881691483 11.1842346853 2.545896 0.506701 -2.112319 -1.178458 -2.043429 -2.332389 1.031371 -3.011645 1.129562 0.854302 0.553833 -0.803648 1.561678 2.441905 0.688332 2.263576 1.338642 0.165350 -1.031459 0.523313 -0.034524 0.714782 -2.148366 0.843587 0.794566 -0.478050 3.009683 -0.282082 -1.952104 1.781924 -0.657699 2.550785 0.011627 0.047967 -0.608355 1.856605 1.266122 2.191570 1.412750 0.899638
159 26.7562790664 11.1842346853 -0.581853 -0.869964 1.440763 -0.716520 0.135535 0.826553 3.457303 3.116281 0.881450 0.179405 -1.507261 -0.266977 0.312405 -0.850202 -4.594147 -3.090122 -1.604858 -2.410547 0.387489 -0.733728 -3.055132 2.069638 2.883626 0.859202 1.501613 1.747573 -3.860981 -2.159765 1.168880 -0.361829 1.921610 -3.074152 2.475260 -1.200872 -3.800465 1.704844 4.475925 -2.795322 1.391925 -0.141348
160 16.0666029028 11.1842346853 0.462790 -0.186531 2.222440 -1.215408 1.379983 2.401249 1.110449 -0.424182 2.292997 -0.038893 1.309743 2.215959 4.144558 -1.227618 2.060782 0.920477 -0.034669 2.603942 -2.546782 -2.785822 -1.681804 -1.434308 -2.574778 1.107073 -1.499431 1.152978 -1.147348 -3.376134 0.247697 0.342326 -1.596589 0.338432 -0.427783 -3.210428 -2.124671 2.818906 -1.095679 0.309212 -0.863410 2.289257
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 247.2560666991 247.2560666991 -2.375000 -0.541667 -3.041667 0.375000 0.541667 -0.125000 3.875000 2.041667 -2.291667 0.208333 -4.375000 0.458333 3.958333 3.791667 3.708333 0.125000 -3.875000 -2.291667 -0.625000 3.625000 -0.875000 -4.958333 3.875000 2.291667 1.708333 2.125000 3.875000 4.208333 -2.625000 0.958333 -3.375000 1.208333 -3.208333 -3.125000 3.458333 2.125000 1.708333 -3.375000 -0.291667 3.375000
2 67.9577999178 67.9577999178 1.125000 2.625000 -3.208333 -2.625000 -4.875000 1.458333 -0.041667 -0.291667 -2.375000 3.625000 -0.708333 2.458333 -1.875000 4.958333 -2.541667 2.208333 4.791667 3.458333 -2.458333 -4.041667 2.458333 0.375000 -3.375000 4.208333 3.125000 -4.041667 1.625000 -3.375000 0.041667 -2.625000 -3.875000 -1.291667 -1.708333 -0.041667 0.958333 0.208333 -0.791667 -2.625000 -0.958333 4.458333
3 79.3320002178 67.9577999178 0.208333 2.791667 -0.958333 4.458333 3.458333 0.041667 0.958333 0.125000 -4.958333 4.041667 2.541667 -3.708333 -1.291667 -4.708333 2.208333 -2.375000 1.875000 -3.375000 3.375000 -3.875000 -0.541667 -1.208333 -1.875000 -2.458333 -0.125000 -4.458333 2.041667 1.458333 0.375000 2.875000 -1.708333 0.208333 2.625000 2.708333 0.541667 -1.791667 1.875000 2.458333 -2.041667 2.458333
4 33.2098739439 33.2098739439 2.458333 2.041667 -1.708333 -4.875000 -3.541667 -0.458333 -2.458333 -3.625000 2.291667 1.208333 3.625000 -2.208333 -1.125000 0.208333 -3.375000 1.375000 -0.791667 -4.041667 -1.541667 -0.791667 0.291667 2.125000 0.208333 -1.958333 4.041667 -0.458333 -2.125000 -3.208333 -1.125000 3.875000 1.458333 0.958333 -3.458333 -3.375000 -0.791667 1.791667 -0.291667 4.458333 -3.208333 3.291667
5 24.6804566732 24.6804566732 -2.541667 1.041667 4.625000 -2.708333 -4.791667 -4.791667 3.625000 -0.208333 -1.125000 0.541667 1.625000 4.041667 0.208333 1.791667 2.625000 -4.291667 -3.125000 -2.958333 2.541667 -2.208333 3.458333 -3.041667 -1.208333 -1.208333 0.458333 4.458333 1.458333 -0.625000 -4.208333 -1.458333 -2.458333 1.041667 4.125000 4.875000 -0.708333 -2.875000 1.125000 0.708333 -2.625000 3.875000
6 37.3404796661 24.6804566732 4.458333 -0.791667 -4.958333 3.208333 -0.875000 2.291667 2.625000 3.291667 -4.458333 3.375000 -2.041667 4.708333 0.541667 -0.708333 -1.208333 -0.791667 -0.375000 0.208333 1.541667 -2.791667 -4.625000 2.041667 -1.375000 2.708333 3.208333 -2.375000 -1.375000 1.208333 4.708333 -2.458333 4.291667 4.375000 3.708333 -3.458333 4.958333 -4.291667 -4.125000 -2.875000 1.958333 -1.791667
7 66.9973774014 24.6804566732 -3.625000 -4.291667 -2.875000 0.958333 4.791667 1.708333 -1.958333 0.958333 -1.375000 -3.125000 1.458333 2.875000 1.541667 3.625000 0.041667 -3.125000 1.791667 -4.708333 -2.375000 -1.541667 -4.208333 3.291667 -0.458333 3.125000 2.708333 -3.375000 -3.875000 -2.291667 -0.625000 4.541667 0.041667 0.125000 3.208333 -1.875000 -4.708333 2.291667 -0.041667 2.208333 2.791667 -0.791667
8 22.1907054139 22.1907054139 3.791667 4.958333 1.375000 2.958333 -4.125000 -2.791667 -3.208333 -4.125000 -4.708333 2.208333 -4.708333 2.958333 2.625000 -4.041667 4.875000 3.958333 -4.291667 1.791667 -4.708333 2.958333 3.375000 -0.625000 1.125000 -3.125000 3.541667 -2.958333 4.791667 -4.458333 -4.708333 -2.291667 -4.125000 -4.375000 2.375000 3.541667 -1.458333 -3.375000 0.791667 -0.208333 4.791667 1.708333
9 43.0750335384 22.1907054139 0.041667 3.708333 2.041667 2.458333 4.291667 -2.041667 4.875000 -3.958333 -2.125000 4.791667 -1.791667 2.125000 3.041667 -3.541667 0.125000 -0.958333 -0.458333 -0.208333 -4.041667 4.208333 1.208333 -0.708333 3.041667 -4.708333 0.208333 3.041667 -2.708333 -3.458333 0.958333 -0.458333 -2.708333 3.208333 1.958333 0.875000 -1.291667 -1.208333 0.625000 -4.125000 0.291667 4.208333
10 35.3288062836 22.1907054139 4.625000 3.125000 -3.875000 -3.208333 3.375000 0.541667 0.791667 -2.041667 -4.625000 -3.375000 2.708333 0.625000 -1.208333 0.708333 1.208333 2.708333 3.375000 4.041667 1.375000 -2.958333 -1.958333 -1.791667 -1.458333 4.791667 0.625000 -2.458333 -2.875000 -4.208333 3.791667 4.458333 1.541667 -0.875000 4.041667 1.458333 -4.875000 -3.625000 -3.625000 -0.125000 4.625000 -4.041667
11 22.4933015706 22.1907054139 1.541667 1.375000 2.625000 -2.791667 4.875000 -1.708333 3.208333 -3.541667 3.125000 -0.458333 4.541667 -1.458333 -2.291667 -0.875000 0.875000 2.041667 1.041667 -4.875000 -2.791667 2.041667 -2.958333 -0.125000 -0.625000 -0.625000 0.875000 1.541667 -2.291667 0.041667 -4.541667 3.041667 -4.208333 -0.125000 0.958333 -1.958333 0.625000 -4.625000 -4.541667 -2.291667 -1.541667 0.708333
12 35.4733679539 22.1907054139 -0.458333 -2.625000 3.375000 4.125000 3.708333 -1.791667 2.875000 -1.791667 0.125000 2.291667 -3.125000 -1.041667 1.791667 -4.541667 0.791667 -4.875000 1.458333 3.375000 -0.458333 -3.375000 -3.791667 1.208333 -4.958333 0.541667 -4.125000 2.208333 -1.708333 -0.208333 1.041667 2.791667 -0.041667 4.125000 4.791667 -3.291667 -4.958333 -0.375000 1.958333 -3.958333 3.375000 -4.291667
13 52.5232871855 22.1907054139 0.458333 -0.125000 -2.958333 -1.958333 0.875000 0.791667 1.875000 -4.958333 0.708333 -4.291667 0.958333 -3.541667 -4.041667 -2.458333 2.541667 -0.875000 -4.458333 0.625000 1.708333 -3.625000 3.291667 2.875000 4.375000 -4.958333 -1.541667 -0.958333 1.291667 -1.541667 -1.208333 -0.791667 4.625000 3.375000 -3.791667 1.125000 4.625000 4.458333 0.541667 -2.458333 -4.208333 2.958333
14 74.7848630202 22.1907054139 1.041667 2.208333 3.458333 4.708333 1.875000 1.041667 3.958333 -0.958333 3.875000 0.875000 -0.041667 -1.125000 -0.208333 2.041667 -1.625000 -4.041667 -2.041667 1.875000 -0.541667 -1.291667 -0.958333 1.125000 -4.541667 1.458333 3.458333 -3.791667 -0.208333 1.125000 0.458333 1.458333 -1.791667 -4.875000 -2.958333 -0.541667 -3.708333 4.541667 0.375000 0.208333 -2.958333 1.875000
15 97.2745159363 22.1907054139 -1.708333 2.291667 -3.708333 4.291667 1.708333 0.375000 0.291667 3.041667 1.458333 3.708333 0.458333 -1.541667 -2.625000 2.791667 3.625000 1.791667 -2.375000 2.125000 -1.375000 -0.541667 2.708333 2.458333 -3.291667 2.541667 -3.125000 3.958333 -0.291667 4.625000 2.458333 1.125000 2.291667 -2.541667 -2.291667 -4.958333 2.208333 3.958333 2.875000 -4.458333 4.041667 -4.791667
16 37.7060526655 22.1907054139 -1.791667 3.375000 3.625000 -4.625000 -0.125000 1.958333 -2.375000 -2.458333 1.291667 4.125000 4.625000 -0.291667 -3.958333 -4.208333 -2.291667 -1.708333 3.875000 -4.208333 -4.208333 -2.375000 -3.625000 2.958333 -4.041667 -4.375000 -4.208333 -1.875000 4.541667 -1.208333 -3.458333 -2.125000 -0.541667 3.125000 3.291667 -4.541667 -2.875000 -0.291667 4.375000 0.625000 -4.875000 -2.708333
17 73.7250720776 22.1907054139 1.375000 -3.125000 2.458333 3.875000 3.875000 -2.208333 1.708333 -3.041667 2.375000 -0.375000 3.458333 2.791667 -0.958333 4.291667 3.875000 2.791667 -2.958333 -1.208333 -3.875000 1.958333 3.958333 3.708333 -2.125000 -3.708333 2.375000 -3.208333 -3.708333 -1.041667 2.875000 2.958333 -0.375000 2.041667 -4.125000 2.375000 0.708333 3.708333 -3.791667 -2.041667 0.708333 2.541667
18 44.5187607037 22.1907054139 3.541667 4.041667 -4.375000 4.208333 2.625000 -2.625000 -1.791667 1.708333 4.375000 4.208333 -1.458333 -2.041667 0.291667 -2.375000 -2.875000 -0.625000 2.791667 -0.791667 -1.458333 0.708333 -3.708333 1.291667 3.458333 -2.041667 3.791667 0.958333 0.625000 -4.375000 1.875000 2.041667 2.208333 -4.041667 -1.041667 -1.041667 -1.125000 0.958333 3.875000 -4.291667 0.041667 -1.291667
19 41.2830943564 22.1907054139 2.708333 -1.208333 -4.125000 3.958333 1.291667 3.041667 -1.125000 -4.041667 -1.875000 1.125000 0.208333 4.875000 -0.291667 -3.625000 1.541667 -0.291667 -3.625000 0.375000 3.125000 3.958333 0.125000 -4.708333 -4.375000 -3.541667 4.375000 0.541667 4.958333 -1.958333 0.208333 3.125000 -1.375000 -1.708333 2.208333 3.291667 3.208333 -3.208333 -3.541667 4.875000 1.458333 -2.208333
20 46.5254228737 22.1907054139 0.291667 4.875000 -4.458333 3.125000 -3.458333 2.458333 -1.041667 3.208333 -0.125000 2.041667 -2.791667 -2.625000 2.125000 4.541667 2.041667 -3.208333 -0.125000 0.291667 -0.291667 -2.125000 4.125000 -0.375000 1.291667 -0.125000 4.458333 4.791667 0.125000 -3.541667 3.708333 -2.375000 -0.125000 1.708333 -2.791667 -4.458333 4.125000 4.291667 -2.708333 3.041667 1.375000 -0.208333
21 61.0693676119 22.1907054139 -4.541667 -2.041667 2.541667 -0.708333 3.625000 2.541667 -3.125000 -1.958333 -0.541667 -4.625000 -4.041667 -4.625000 4.208333 4.375000 -1.041667 -3.791667 3.625000 -1.541667 -3.958333 0.375000 0.791667 -3.875000 3.625000 -4.208333 1.291667 -1.458333 0.791667 -2.375000 -0.708333 -2.791667 3.875000 -4.625000 0.125000 2.958333 -3.458333 1.458333 -1.458333 -1.375000 0.375000 -2.541667
22 25.8085009444 22.1907054139 -3.041667 0.375000 -0.625000 3.541667 1.791667 4.625000 -2.541667 2.625000 -2.875000 4.541667 1.291667 -4.708333 1.458333 -2.708333 3.958333 0.208333 2.958333 -3.041667 -0.208333 0.041667 -4.291667 -4.625000 -4.625000 -4.791667 1.791667 -0.708333 -3.458333 -1.125000 -4.125000 -3.041667 0.458333 2.625000 4.458333 1.708333 1.291667 -1.541667 0.875000 -1.541667 2.708333 1.041667
23 42.7646624115 22.1907054139 0.541667 4.791667 -2.541667 -4.708333 4.708333 -4.125000 3.458333 1.458333 -1.458333 -4.041667 -2.625000 4.625000 -0.458333 4.791667 1.458333 3.791667 -4.125000 3.041667 -4.375000 1.458333 -2.291667 1.708333 -4.125000 -4.458333 1.208333 2.708333 2.791667 3.791667 -2.291667 -4.791667 3.125000 4.625000 3.875000 3.041667 0.375000 -0.708333 4.791667 -0.041667 0.458333 -4.541667
24 55.1431914592 22.1907054139 -3.541667 -3.458333 -0.875000 -0.291667 0.791667 -3.708333 -0.708333 -0.125000 -2.958333 -1.458333 -2.875000 0.875000 -0.708333 -4.125000 -3.208333 -4.958333 -4.541667 -1.791667 2.125000 -4.375000 2.958333 -0.875000 0.291667 0.458333 -2.458333 -1.958333 -4.958333 -0.541667 -0.541667 -0.125000 -4.458333 2.291667 1.375000 0.208333 4.375000 -2.291667 4.291667 -4.208333 3.791667 -4.625000
25 33.9134797110 22.1907054139 -0.625000 -1.875000 -3.625000 -4.791667 4.458333 3.541667 -3.041667 0.291667 -3.541667 1.791667 4.125000 1.791667 -0.625000 -0.458333 3.125000 -1.041667 3.041667 -4.625000 -4.125000 -3.958333 -2.208333 3.875000 4.125000 3.625000 -0.458333 -2.041667 -3.125000 1.375000 -4.791667 -1.125000 -1.875000 0.458333 2.458333 -0.125000 1.041667 -4.208333 -2.125000 2.041667 1.208333 1.291667
26 28.5723437866 22.1907054139 -1.041667 2.125000 3.958333 0.708333 2.458333 -0.625000 -4.875000 0.791667 -2.625000 3.291667 -3.041667 3.291667 -4.375000 4.208333 3.375000 -2.791667 0.958333 -1.041667 3.958333 4.125000 -1.291667 2.625000 -0.875000 -0.375000 -1.958333 -4.708333 -2.958333 -2.208333 -0.791667 1.541667 2.958333 -3.708333 -4.541667 -3.041667 -0.458333 0.708333 4.541667 -0.708333 0.875000 -2.458333
27 114.2722449625 22.1907054139 4.958333 -2.958333 -3.125000 0.791667 2.208333 -3.458333 -4.125000 2.125000 -1.541667 3.791667 -0.458333 0.791667 4.625000 1.291667 -2.791667 -1.291667 0.208333 -2.791667 3.875000 -1.875000 -0.791667 -4.791667 -1.291667 0.708333 4.291667 2.041667 3.458333 0.375000 -2.041667 -2.208333 -0.208333 -2.625000 -4.041667 -3.625000 3.041667 -1.375000 3.291667 -4.875000 -1.291667 -4.458333
28 234.4709398618 22.1907054139 -2.958333 -4.625000 2.875000 1.291667 -1.958333 0.208333 2.291667 -1.625000 0.041667 -4.791667 2.125000 -3.208333 4.041667 4.708333 -1.375000 -4.625000 1.541667 -2.875000 -0.708333 -0.708333 0.208333 -4.541667 -0.041667 -2.791667 -0.375000 0.458333 -0.375000 -0.791667 3.958333 2.708333 -3.958333 2.125000 -4.375000 2.291667 -3.541667 1.125000 -4.625000 0.958333 0.125000 4.125000
29 64.5012301963 22.1907054139 4.041667 3.541667 1.708333 -1.791667 -1.208333 -0.208333 4.291667 3.541667 -2.541667 -0.041667 0.375000 1.875000 -2.708333 4.875000 -0.458333 1.541667 4.291667 -3.541667 -2.541667 -4.708333 -0.458333 -1.375000 -1.541667 -3.958333 4.125000 -3.458333 4.041667 2.875000 -2.958333 2.208333 2.041667 -4.125000 -2.125000 -2.125000 4.708333 4.125000 1.375000 -3.458333 -1.208333 -3.958333
30 43.5048546491 22.1907054139 0.875000 -2.791667 -3.791667 -2.208333 4.125000 -4.458333 -2.125000 -3.125000 2.708333 1.958333 -4.125000 -2.875000 -2.958333 -2.625000 4.291667 4.375000 0.708333 -4.291667 1.791667 -3.708333 -2.708333 -3.458333 3.791667 0.791667 -2.791667 0.291667 0.541667 -1.625000 -3.708333 0.791667 -1.125000 1.875000 -4.791667 2.875000 -3.125000 -1.458333 1.541667 3.875000 4.708333 3.208333
31 35.2169482675 22.1907054139 -1.375000 -1.291667 2.291667 -4.541667 0.708333 -0.291667 -4.041667 0.541667 -4.541667 -0.125000 3.291667 -4.208333 0.041667 2.708333 -4.791667 -1.875000 4.041667 -2.708333 3.791667 -4.541667 0.875000 1.958333 -3.041667 1.875000 0.958333 3.291667 -3.208333 -2.041667 4.791667 -1.958333 3.625000 -3.208333 2.958333 2.125000 -4.541667 1.208333 3.958333 -3.875000 -0.875000 0.291667
