evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
48 23.9494452454 14.1503885257 4.250000 -4.750000 -3.250000 3.916667 -3.416667 -4.583333 -4.916667 -4.750000 -1.083333 2.083333 -4.416667 -3.250000 -3.583333 0.250000 4.583333 -3.250000 0.250000 0.583333 1.250000 0.583333
49 17.8375767558 14.1503885257 4.916667 4.916667 0.416667 1.750000 -3.916667 -2.083333 -2.416667 0.416667 -0.416667 2.250000 0.083333 -3.916667 2.250000 -0.583333 2.583333 1.416667 0.916667 -3.750000 1.583333 -0.416667
50 32.6570208304 14.1503885257 -3.583333 0.416667 2.083333 2.250000 2.416667 -0.750000 -2.250000 3.416667 0.083333 4.250000 -4.750000 2.750000 -3.750000 -2.250000 1.750000 -4.916667 0.416667 -2.083333 -2.916667 -3.250000
51 22.6388090104 14.1503885257 -2.750000 4.750000 -1.750000 0.416667 -1.916667 2.083333 3.583333 3.916667 1.083333 1.750000 3.750000 1.083333 0.916667 1.416667 3.250000 -1.750000 -1.250000 3.750000 1.416667 0.916667
52 82.2084871508 14.1503885257 3.250000 -2.750000 1.416667 2.750000 4.083333 -0.583333 -3.750000 3.750000 4.750000 -3.250000 1.250000 3.250000 4.416667 -2.750000 0.583333 -0.916667 -0.083333 -1.916667 -0.750000 -3.916667
53 28.0499223101 14.1503885257 0.250000 4.250000 -4.916667 -0.416667 -0.416667 -4.250000 -1.583333 2.583333 -4.416667 3.583333 -4.916667 -3.583333 1.250000 3.083333 1.083333 4.583333 2.416667 3.916667 -1.083333 1.250000
54 37.3433150883 14.1503885257 -3.416667 2.916667 -2.583333 -1.750000 -0.583333 1.750000 -3.083333 -0.916667 -4.583333 -2.416667 4.750000 3.583333 2.083333 -1.416667 0.916667 -1.916667 4.583333 2.416667 -4.083333 -4.416667
55 26.8628185075 14.1503885257 -3.916667 -1.583333 0.750000 -2.583333 -2.916667 -1.083333 1.583333 1.750000 2.750000 -1.250000 4.916667 2.583333 -0.916667 -1.250000 0.416667 2.916667 3.916667 3.083333 -1.916667 -0.250000
56 14.3827560241 14.1503885257 2.416667 0.083333 -1.583333 -2.416667 4.416667 -1.916667 -0.583333 4.916667 -4.250000 -2.916667 2.750000 -3.416667 1.083333 0.416667 2.916667 -3.916667 1.250000 -0.250000 0.083333 -1.916667
57 28.9500058725 14.1503885257 -0.750000 3.250000 -2.083333 2.916667 0.750000 4.583333 1.916667 3.250000 4.083333 2.583333 2.583333 4.583333 -1.750000 1.916667 -1.750000 -1.416667 -0.583333 4.750000 -3.916667 -1.750000
58 19.6500558194 14.1503885257 -0.250000 -0.583333 2.583333 0.250000 -1.083333 0.916667 0.583333 3.583333 -2.416667 2.916667 1.583333 -1.750000 -2.583333 3.416667 4.916667 -4.250000 3.083333 -3.583333 4.250000 2.583333
59 39.0341779833 14.1503885257 2.583333 -2.916667 1.083333 -2.250000 -3.750000 -0.916667 2.916667 -0.750000 3.916667 0.083333 0.750000 -4.916667 3.083333 -4.250000 1.916667 -0.083333 -4.083333 -2.750000 -3.083333 -0.083333
60 56.9709600499 14.1503885257 -2.583333 1.083333 1.750000 4.083333 -0.083333 2.416667 -2.916667 2.250000 -0.750000 -4.583333 -1.250000 1.750000 3.916667 4.083333 -2.583333 1.583333 -3.250000 -1.416667 2.750000 1.083333
61 14.6567027482 14.1503885257 2.578271 -0.011837 2.339130 -0.403164 -2.975238 -0.301868 -1.315564 -0.730444 2.253127 1.495475 0.469112 -1.207683 1.626085 0.044244 -0.557371 3.217674 0.316114 -3.408897 3.184084 2.718650
62 34.5514441811 14.1503885257 -3.836107 -1.904396 0.275616 2.115120 3.443873 1.936040 -4.281205 3.400969 -0.744786 2.996604 -0.703004 0.557793 -0.899792 0.715824 -0.401448 2.092763 3.159669 1.501802 2.312297 -1.525580
63 9.4575819230 9.4575819230 3.313902 0.205788 0.124819 -0.372368 -1.401011 -3.703362 -1.041107 1.058442 1.578380 -1.608606 -0.807332 -0.908584 -0.769596 -4.102114 -1.507431 1.448165 0.945887 -4.127949 -0.338312 1.527126
64 19.8141832121 9.4575819230 -1.719099 -0.521705 -3.243616 2.205233 3.568298 -1.360166 -4.439177 3.639328 -2.202726 -0.184812 -2.552816 1.359183 -0.508428 0.966214 -0.108225 -1.098250 -1.457929 -0.013036 -2.185464 -1.411233
65 12.1675429417 9.4575819230 1.467999 2.474265 -1.325414 -0.194537 -2.179325 -1.094697 -0.088368 0.477012 -0.913081 -0.184389 -0.002266 0.258231 0.173227 -0.257063 0.594341 -0.867565 -1.637337 -1.884250 0.597734 -0.186927
66 19.6023044760 9.4575819230 2.830756 0.077014 -0.576187 1.095845 -0.812516 1.419122 -2.655522 -2.157632 4.429013 -0.384445 -2.835919 -3.111662 0.587325 0.077349 -1.813970 1.153983 -2.400655 -0.367686 0.642436 -0.710640
67 23.8407815459 9.4575819230 -1.173280 1.845897 -1.577577 1.016812 0.888760 -2.934645 -2.245398 3.771835 2.259167 -0.323003 -4.914844 -0.214905 -2.459244 -2.763570 -0.380378 -0.742054 2.571341 0.756338 -4.165349 0.445530
68 22.2217639219 9.4575819230 1.635727 -0.804636 0.213712 -1.839039 -3.625648 0.173588 -2.522458 4.677117 -1.816894 2.249214 1.016036 -2.715829 1.739477 2.170610 0.531367 0.898619 2.610573 -3.646189 -0.831941 -0.966145
69 14.6337745097 9.4575819230 -0.620677 0.455782 -2.134714 -0.764498 2.840568 -1.751773 -1.293904 2.571174 1.898464 0.262116 0.012814 1.042342 -0.695564 -4.356064 -2.438482 -2.783886 -2.145532 -0.497865 -1.203737 -2.086609
70 60.9450796950 9.4575819230 -1.958838 -4.264100 1.408545 1.988620 0.876442 4.460403 1.273752 -3.442136 -0.185309 -3.923163 -0.386766 0.591835 2.682879 2.367381 -4.456288 3.284069 -3.742105 -0.522964 2.324923 -1.563621
71 24.9844907476 9.4575819230 -3.851518 -0.347184 -1.006824 -1.047402 3.450300 -2.176527 3.613006 0.784748 2.320631 -1.485234 -1.867545 1.002307 0.646848 -1.001485 -1.979032 -1.632708 -2.514231 3.793494 4.418455 4.671286
72 15.1256637925 9.4575819230 -0.784945 -1.216206 -0.013817 -0.720448 3.221171 0.065402 -0.463230 1.645565 -0.535628 -0.492277 0.477822 0.379344 1.017755 0.791902 -1.908382 1.117017 -1.066446 -0.277331 0.172336 0.287066
73 16.9319828159 9.4575819230 -0.784314 2.666923 -1.670040 -1.348369 1.541963 -3.610866 0.323776 1.505639 2.741367 0.447354 -4.061186 -1.596296 -2.051726 -3.929085 -2.038126 -1.348729 0.342250 1.311684 1.877169 1.382966
74 32.3229834947 9.4575819230 -0.192159 -1.186019 3.031758 -0.665958 -4.029868 4.955073 3.126021 -3.400312 2.775617 -0.631147 -0.375711 -4.204575 3.512394 1.080065 -2.940206 -0.215756 -0.355425 -0.027114 -1.223393 -3.769779
75 8.6237196904 8.6237196904 2.011745 -0.446071 0.280022 -2.985996 4.469234 -1.649925 0.866489 -0.621579 1.275921 -0.626308 1.069683 -2.737247 1.484295 -3.003725 -2.326737 -2.557950 -2.106890 -0.187595 -2.236412 -2.677016
76 16.7511061981 8.6237196904 4.386571 1.363087 1.234647 0.179767 -3.168889 0.140620 -1.776198 -0.529312 2.819177 1.125832 1.272899 -3.770984 3.354361 -2.009872 -1.181059 0.802192 -0.114598 -3.445083 1.698051 -1.738563
77 19.6343848484 8.6237196904 -3.006951 -0.321526 -0.166567 1.130878 3.109242 -2.661563 2.750617 1.282121 1.777978 -0.139519 -2.499880 0.830929 -1.354194 -1.261918 -1.069920 -3.151613 0.108452 2.655160 0.595404 3.643546
78 91.1953575396 8.6237196904 -1.323600 -4.615952 0.990566 -1.425651 -3.544623 4.248564 2.797976 0.653127 -2.355819 -4.311582 1.546545 0.758619 0.498969 0.560434 -4.304853 4.122436 0.408459 -3.478963 -1.076543 -2.871225
79 16.0115654143 8.6237196904 2.597032 1.522626 -0.659647 0.991748 -1.336800 1.126615 -2.178090 2.241724 -0.419683 1.984490 2.828858 -0.973306 1.054633 0.755800 0.668515 1.685180 2.508666 -1.047536 -0.155169 -1.281466
80 12.7906321150 8.6237196904 0.290625 0.585574 -0.953431 1.204195 -0.776515 -0.432024 -2.302153 -0.771037 1.001288 1.004510 -2.639332 -0.904962 -0.639401 0.225869 0.269406 0.445407 0.693133 0.733365 -0.294490 -0.076773
81 15.6749689439 8.6237196904 -1.723257 0.895124 3.919438 -3.205902 -3.499319 2.122498 4.283797 3.946814 -1.148005 0.388883 1.597116 -2.320131 1.437103 2.158844 1.550133 -1.267569 2.125262 -1.651502 1.024134 0.616339
82 37.4197619348 8.6237196904 0.767265 0.410104 1.781435 -1.197729 -2.349180 -0.657192 -0.058990 -1.230672 4.881722 -0.815314 -2.536603 -2.853699 4.376453 -2.401188 -3.176973 0.009991 -1.946849 -1.890322 -1.319921 -0.521625
83 13.0938940909 8.6237196904 0.408928 -0.722411 1.450941 -0.322712 1.450313 -1.480605 2.577387 -0.218365 -0.626305 -1.102631 0.364811 -0.032277 0.420805 -1.980123 -2.129098 -3.984764 -2.864364 -3.208029 -2.016157 -1.426178
84 22.9248266030 8.6237196904 -1.811007 1.998343 -1.572750 0.046905 2.010189 0.132439 -0.722579 2.504515 0.039559 2.131705 -0.351856 0.217471 -2.229700 0.323819 0.850570 -0.294787 1.167485 2.700995 3.506080 0.896242
85 18.7574999012 8.6237196904 -1.152097 -0.744858 0.487342 -0.104178 0.324318 0.350724 4.046043 3.391550 3.763800 -2.876013 0.417258 1.038972 -0.671776 -2.476314 -2.816174 1.108262 1.863541 0.980562 -0.963250 2.868524
86 13.3306706975 8.6237196904 -0.063463 -0.624145 0.154266 -0.417848 3.465570 -1.118076 2.367281 -1.056288 1.575716 -1.448653 -1.100775 -0.901378 0.864634 -0.728173 -2.628467 -2.319354 -2.916014 0.706535 -1.226377 0.432168
87 12.0325810589 8.6237196904 -2.261206 1.843320 2.616469 -2.669906 0.586771 1.405015 4.933568 0.754301 -0.908904 0.311899 2.680676 -1.074819 1.225637 0.861094 2.021880 -3.592855 -1.511134 1.262219 3.857783 0.283420
88 22.1496744173 8.6237196904 -0.396784 -1.462652 0.677851 -1.336327 -1.386424 3.010807 1.650341 -1.613426 0.251192 -1.611982 0.377221 -1.481728 0.703323 -0.510433 -2.946577 1.196075 -1.386539 -1.005567 1.452159 -2.910220
89 26.0196241538 8.6237196904 3.486213 1.704100 -0.246538 0.726742 -2.311425 0.851267 -2.795635 -2.599091 0.399646 0.370113 0.411984 -0.388913 2.288513 2.273204 0.549145 1.022369 -4.788376 -3.257740 1.828559 -0.083958
90 15.9050782764 8.6237196904 -0.876090 -0.928540 -0.272046 -2.678164 0.259711 -2.274585 -1.514084 2.120738 3.055369 1.322910 -2.285482 -0.445869 -0.526684 -3.355412 -2.760221 0.914592 2.248842 -0.387137 -3.023120 0.392702
91 69.2207892112 8.6237196904 -2.818029 -2.315235 4.868639 -2.194036 2.814632 -0.536023 3.516431 -0.345727 4.662435 0.735791 1.296741 -0.166888 3.171789 -3.827533 -2.902284 -3.448654 -1.143776 -0.180736 -1.402307 0.403507
92 24.1681123023 8.6237196904 2.305603 -0.459244 -0.535265 4.405249 0.629918 1.055805 -2.564947 1.000366 1.428396 0.897388 2.885879 1.377804 -0.001817 -1.113128 0.630839 -1.676045 -0.345835 -1.173395 -0.691207 -1.844318
93 16.2717837235 8.6237196904 2.485355 1.185462 1.300343 -0.539962 -4.752393 -0.843217 -2.647108 0.459301 -0.524630 2.821763 0.481886 -1.061939 1.733941 0.515426 0.902779 1.506703 1.570369 -4.358073 -0.217620 0.181323
94 38.7786132154 8.6237196904 -2.133008 -0.947265 0.333291 2.959779 4.006004 2.588449 -3.514697 0.346304 -0.968840 0.099748 -0.924370 2.312121 -4.754331 0.953018 1.476534 2.861453 0.507769 1.320265 4.518096 -0.112729
95 17.0389336483 8.6237196904 2.582211 -1.627100 -1.465547 -1.128299 -1.728814 0.823217 0.283458 -2.326755 4.059287 -0.487357 -0.427870 -2.210072 0.621323 -1.768150 -3.219588 -1.321572 -3.284530 -0.759656 -0.883907 -1.717539
96 10.4313643153 8.6237196904 0.561367 -0.807610 -0.081379 -0.529145 -0.315498 -2.008468 -0.366577 1.813278 1.150333 -0.757531 -0.407133 0.562578 1.480494 -1.146537 -1.574319 -0.748757 -1.822860 -2.700907 -1.422561 1.213415
97 16.9075444402 8.6237196904 -0.916580 0.857942 3.288725 -2.668325 -1.382652 0.358866 2.224421 0.259773 -1.013296 0.476243 1.671625 -1.622366 1.260880 -0.889335 2.123853 -2.125035 0.467269 -1.113100 1.459139 -1.248790
98 22.5626576608 8.6237196904 -0.358908 -0.825277 -0.877288 1.624010 1.548503 0.690987 -2.524948 -0.653807 -0.685798 -0.360274 -1.737785 0.792633 -0.992074 1.869992 -0.242571 0.393452 -3.168349 -0.774516 1.826268 -0.025522
99 38.0880094228 8.6237196904 3.615714 0.498903 0.841400 2.401881 -3.296802 1.829551 -2.658424 0.788299 1.862611 -0.838406 2.294012 0.479134 2.642959 -0.025430 -0.624674 2.650628 -1.526214 -4.648332 0.670903 -0.493120
100 21.4822920974 8.6237196904 -0.172816 -1.692798 -0.761335 4.862839 1.511939 0.583165 -1.902385 1.709120 -1.647378 -0.277700 -0.782266 0.486559 0.247409 2.198614 -0.612998 0.483305 2.343982 0.316017 -2.751442 -0.748575
101 36.5314698677 8.6237196904 1.555863 -1.630379 -2.263818 -1.646439 -4.548186 0.794474 1.390602 1.870332 2.206217 -3.071267 2.375351 2.001027 0.407351 -2.288034 -1.734987 2.745842 1.352544 -0.858923 -3.869140 0.319638
102 13.6733440581 8.6237196904 -0.811497 0.165820 1.279032 1.242906 3.365915 -2.262555 -1.569727 1.618386 0.850647 1.924401 -1.282412 0.700057 0.033179 -1.821471 -1.700644 -2.411286 -0.388465 -1.907069 -2.275738 -0.374470
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
1 26.3475722998 26.3475722998 -1.250000 4.916667 1.916667 -1.583333 1.916667 1.250000 -3.250000 0.083333 3.416667 1.416667 0.750000 -4.083333 -3.083333 4.083333 4.416667 0.750000 -2.250000 1.416667 -4.416667 3.083333
2 33.7569093439 26.3475722998 -4.916667 -0.916667 0.750000 3.250000 -3.750000 -0.916667 -2.083333 -4.583333 -1.083333 -3.250000 3.250000 4.916667 1.916667 -0.083333 -1.250000 -0.083333 -2.916667 -1.916667 3.583333 3.583333
3 74.2760984230 26.3475722998 -0.083333 -1.583333 -3.916667 -3.916667 1.083333 3.416667 -4.916667 -1.583333 0.083333 4.250000 3.416667 -4.750000 -4.416667 -4.750000 1.916667 4.583333 -3.916667 -4.916667 -2.916667 -4.583333
4 121.5518640952 26.3475722998 2.916667 4.583333 -1.583333 1.416667 -3.250000 4.416667 -4.750000 3.916667 -4.750000 0.916667 -0.750000 3.916667 -4.916667 2.583333 -3.916667 -4.416667 1.083333 2.916667 3.916667 4.916667
5 25.3845141713 25.3845141713 -4.583333 1.083333 0.583333 -0.250000 3.583333 1.416667 -2.250000 3.083333 2.083333 2.583333 1.083333 4.083333 1.583333 4.250000 2.083333 1.416667 -0.250000 -4.583333 2.750000 0.583333
6 31.0978531347 25.3845141713 -3.416667 -2.916667 0.250000 -3.083333 -0.583333 0.250000 4.750000 3.416667 -1.583333 -0.750000 -1.750000 4.416667 2.916667 -4.916667 3.750000 -3.583333 1.750000 4.916667 2.583333 -1.750000
7 28.5119267006 25.3845141713 -4.750000 2.250000 -1.250000 -2.250000 -0.750000 2.916667 3.750000 3.583333 2.750000 3.750000 3.583333 4.583333 -3.583333 -0.916667 -3.750000 4.083333 -0.416667 -3.583333 -4.583333 1.250000
8 38.3568487861 25.3845141713 3.250000 -0.750000 3.250000 -3.750000 -0.916667 -3.916667 1.083333 -3.250000 -0.416667 4.083333 -0.083333 -2.916667 1.416667 -2.583333 -1.750000 4.250000 -4.250000 0.250000 0.916667 2.416667
9 37.0050102712 25.3845141713 -0.750000 -2.083333 -2.416667 -4.583333 -3.083333 -0.416667 -4.250000 -2.083333 0.916667 4.750000 -2.916667 0.750000 1.750000 1.583333 2.583333 -3.083333 -4.083333 -3.416667 1.416667 -4.250000
10 51.8669882623 25.3845141713 -1.916667 4.750000 2.250000 3.916667 -2.750000 -1.583333 -3.750000 0.750000 3.250000 -4.916667 2.583333 -4.250000 4.416667 -0.416667 3.250000 -0.250000 -3.750000 1.583333 -0.250000 3.750000
11 29.5393215617 25.3845141713 -2.250000 -0.583333 -4.416667 1.916667 -2.416667 1.083333 -0.750000 -0.750000 -3.083333 -4.750000 -4.083333 -0.750000 0.750000 -4.583333 -1.583333 2.916667 -2.083333 0.583333 4.750000 0.750000
12 24.2218718730 24.2218718730 0.583333 -4.250000 3.916667 4.916667 4.250000 3.916667 0.250000 -3.583333 4.750000 1.583333 -4.250000 -2.250000 -2.083333 -3.250000 1.750000 1.083333 -3.083333 2.583333 1.583333 2.250000
13 23.6001564941 23.6001564941 -0.916667 0.250000 1.083333 -1.250000 1.250000 -2.750000 -0.250000 -0.083333 1.250000 1.750000 4.250000 2.416667 -3.250000 2.750000 4.583333 -4.583333 -1.416667 -4.416667 -1.250000 1.583333
14 28.7750053417 23.6001564941 0.750000 3.416667 1.416667 0.250000 2.916667 3.750000 4.416667 1.916667 0.750000 -4.083333 0.583333 -1.083333 0.583333 0.250000 -2.416667 2.583333 -0.916667 0.416667 3.416667 -2.750000
15 21.4190701340 21.4190701340 -3.583333 -4.583333 -1.416667 -2.750000 -4.083333 -1.916667 0.416667 4.750000 -2.416667 2.250000 -4.583333 1.916667 -0.750000 -1.083333 -4.416667 4.750000 -1.583333 0.750000 1.250000 4.750000
16 40.9794842330 21.4190701340 0.416667 -3.750000 0.916667 2.250000 4.416667 -1.416667 -3.583333 -0.583333 0.583333 3.583333 4.416667 -0.250000 -1.916667 2.416667 0.083333 -4.916667 -2.416667 1.916667 0.416667 -0.083333
17 37.6133724344 21.4190701340 -2.583333 0.750000 -0.250000 -1.416667 -2.583333 -2.583333 2.250000 -3.416667 -3.416667 4.583333 -0.250000 0.416667 -4.750000 4.750000 -0.083333 -2.916667 -4.916667 -1.250000 1.750000 -2.416667
18 54.4649838870 21.4190701340 -0.583333 4.250000 4.250000 -1.750000 -3.916667 3.583333 3.083333 2.916667 -4.416667 -0.083333 -1.916667 3.250000 -4.583333 -1.750000 -3.416667 -4.083333 4.250000 4.416667 -2.250000 -4.916667
19 124.2788418822 21.4190701340 0.083333 2.083333 1.583333 -4.916667 -1.416667 1.583333 -1.083333 2.750000 -3.916667 -4.416667 3.750000 -4.583333 0.916667 0.916667 1.416667 1.750000 0.416667 4.250000 3.083333 1.083333
20 47.6897907233 21.4190701340 3.083333 -1.916667 -3.250000 -0.583333 -3.583333 -4.750000 4.916667 -2.583333 2.583333 -2.583333 -0.416667 4.250000 3.916667 4.916667 -2.250000 -3.250000 -1.750000 3.083333 2.083333 4.416667
21 29.0322535087 21.4190701340 1.583333 -1.416667 -4.583333 -0.750000 -0.083333 2.750000 0.750000 -4.916667 0.250000 0.416667 -2.750000 1.416667 -2.583333 2.250000 -2.916667 0.416667 3.250000 -2.916667 -4.250000 -0.916667
22 17.4875020685 17.4875020685 1.250000 1.750000 -1.916667 1.250000 2.583333 1.916667 -1.916667 4.416667 -3.583333 -3.750000 -1.583333 2.916667 -1.583333 -3.750000 0.250000 4.416667 -0.750000 -2.750000 -2.583333 -1.916667
23 24.6070965041 17.4875020685 1.750000 3.750000 2.083333 -3.250000 4.750000 -2.416667 -1.750000 -1.416667 -0.250000 2.416667 -3.250000 -0.083333 2.750000 -3.416667 -4.583333 -1.916667 -4.583333 -1.583333 0.083333 -0.583333
24 58.6654813836 17.4875020685 1.416667 3.250000 2.416667 -1.083333 -4.583333 2.416667 -2.750000 -0.416667 -0.916667 -0.583333 -3.916667 -4.416667 -4.250000 -4.083333 2.916667 0.583333 0.916667 0.083333 -0.083333 2.750000
25 23.8716848409 17.4875020685 -3.083333 0.416667 3.083333 0.750000 1.750000 0.583333 -0.916667 -4.083333 1.583333 1.250000 -1.250000 -0.916667 4.083333 -1.916667 -2.083333 0.083333 -3.583333 -2.583333 -0.750000 2.583333
26 24.8404618567 17.4875020685 -4.083333 -2.416667 -4.083333 0.583333 -0.416667 4.583333 1.416667 -3.916667 4.083333 -0.916667 2.083333 -1.916667 -3.750000 3.083333 3.583333 -4.250000 -2.583333 -0.583333 2.916667 -3.416667
27 44.5519164108 17.4875020685 -4.416667 4.083333 -3.083333 3.083333 4.583333 -3.750000 1.250000 -4.750000 2.916667 -0.416667 -4.916667 -3.750000 -0.583333 -2.916667 2.416667 -3.916667 2.583333 -0.750000 -0.916667 -1.583333
28 38.2372518104 17.4875020685 4.083333 2.416667 -1.083333 -4.250000 4.083333 4.916667 -4.583333 1.250000 0.416667 -1.750000 0.416667 -4.916667 -0.416667 4.583333 -0.750000 -3.416667 4.416667 1.083333 -2.416667 -3.250000
29 27.6853857240 17.4875020685 -3.250000 2.916667 2.583333 -2.083333 -1.083333 -1.250000 -2.916667 4.083333 -2.750000 -1.250000 -3.083333 -2.416667 -2.250000 2.916667 -3.583333 -4.750000 2.416667 2.250000 0.583333 -2.083333
30 35.7445695125 17.4875020685 0.250000 -0.083333 -0.083333 -0.916667 1.416667 2.583333 1.583333 -1.083333 -4.916667 3.083333 2.250000 1.250000 0.250000 3.250000 -3.083333 4.916667 -0.583333 4.750000 -4.750000 -4.083333
31 31.3143770508 17.4875020685 3.750000 -3.416667 2.916667 3.583333 2.083333 -0.583333 3.416667 -1.916667 2.416667 3.250000 2.416667 0.916667 -0.250000 0.416667 4.750000 0.250000 -1.083333 -2.416667 -1.083333 1.916667
32 127.0859743158 17.4875020685 4.583333 4.416667 -0.750000 3.750000 0.416667 1.750000 4.583333 -2.416667 -4.250000 -2.416667 2.916667 2.583333 -0.083333 -0.250000 2.750000 -2.416667 -1.250000 3.250000 -3.583333 -1.083333
33 24.9136622687 17.4875020685 1.083333 -4.416667 1.250000 1.083333 2.250000 -3.583333 3.583333 -2.916667 -2.250000 -3.916667 -2.250000 3.583333 2.250000 -2.416667 -2.750000 -1.416667 1.916667 -4.083333 -0.583333 0.416667
34 34.9317996725 17.4875020685 2.250000 3.916667 4.416667 -4.416667 -1.916667 0.916667 2.583333 4.583333 -2.583333 4.416667 -1.083333 -3.916667 3.583333 -2.083333 -1.916667 -1.583333 0.583333 1.250000 -1.416667 1.416667
35 49.5663013427 17.4875020685 -1.416667 -1.250000 4.083333 4.750000 0.750000 -1.083333 -1.416667 -4.416667 4.583333 4.916667 1.750000 -2.083333 0.083333 1.416667 -0.250000 -3.750000 0.750000 -1.083333 -2.083333 2.916667
36 31.7752286125 17.4875020685 2.083333 0.583333 -2.750000 4.083333 3.916667 -0.250000 2.750000 -3.750000 -1.916667 1.916667 0.250000 3.416667 -1.750000 1.916667 -2.583333 3.750000 2.083333 -3.250000 -3.916667 -0.750000
37 54.2815222540 17.4875020685 2.750000 -4.750000 -2.916667 2.416667 -4.416667 -4.916667 -0.583333 -2.750000 -4.083333 -1.083333 -2.416667 -2.583333 -1.250000 3.416667 0.750000 -1.750000 1.583333 3.583333 -3.083333 4.250000
38 30.1763983018 17.4875020685 4.750000 -2.583333 -0.583333 1.750000 -4.250000 2.250000 -1.250000 2.583333 3.083333 1.083333 1.416667 1.083333 3.250000 1.083333 0.583333 2.083333 3.416667 1.750000 -1.916667 -2.250000
39 15.6674811131 15.6674811131 -3.916667 3.583333 -3.416667 -3.583333 -0.250000 -2.250000 2.083333 4.916667 3.583333 3.916667 0.916667 -3.083333 2.583333 -3.583333 4.916667 -0.750000 -0.083333 -0.916667 -1.583333 0.083333
