evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
12 151.0720342525 12.1791861779 2.833333 0.166667 -2.833333 4.833333 3.833333 -4.833333 3.833333 -0.166667 1.166667 -1.166667
13 71.7980258295 12.1791861779 4.166667 -2.166667 1.500000 -3.833333 2.166667 3.833333 1.833333 3.500000 0.833333 -3.166667
14 31.4742204288 12.1791861779 4.833333 2.166667 0.833333 -1.833333 -1.500000 -0.833333 3.500000 3.166667 -0.500000 0.166667
15 20.3781675283 12.1791861779 -2.166667 -0.166667 3.166667 -2.833333 -2.500000 4.500000 -0.500000 -2.166667 2.833333 4.166667
16 30.1919781988 12.1791861779 -4.166667 -4.500000 -3.166667 -1.166667 1.500000 4.833333 4.166667 -4.500000 2.166667 1.166667
17 28.9501251152 12.1791861779 0.500000 0.500000 4.833333 -2.500000 4.166667 3.500000 -4.833333 0.833333 -1.166667 0.833333
18 30.0279003433 12.1791861779 -0.166667 4.166667 2.833333 2.166667 -0.166667 -0.166667 -0.166667 1.166667 4.166667 -4.833333
19 47.6361675846 12.1791861779 -4.500000 2.833333 -2.500000 -0.166667 3.166667 -4.166667 -2.166667 -3.166667 -4.500000 1.833333
20 53.6392743402 12.1791861779 -2.833333 -4.166667 1.833333 0.833333 0.166667 -4.500000 3.166667 -1.833333 -2.833333 4.500000
21 21.3791215038 12.1791861779 -1.166667 -3.833333 -1.833333 -3.500000 -2.833333 1.500000 0.166667 -3.833333 3.833333 3.500000
22 44.1228265226 12.1791861779 -4.833333 0.833333 2.500000 -4.833333 4.833333 0.833333 -4.166667 -2.500000 -2.166667 3.833333
23 17.9998759372 12.1791861779 -3.166667 -1.833333 -0.833333 2.833333 -3.166667 4.166667 -1.833333 -0.500000 -1.833333 -2.166667
24 43.1747336188 12.1791861779 1.166667 1.833333 3.833333 -0.833333 0.833333 1.833333 1.166667 4.166667 -0.833333 -1.833333
25 31.5948022747 12.1791861779 -0.833333 -1.166667 4.166667 3.833333 -4.500000 -3.833333 -2.500000 3.833333 -4.166667 4.833333
26 87.0172901014 12.1791861779 2.500000 -2.500000 0.500000 -3.166667 1.166667 -2.833333 -2.833333 -3.500000 -4.833333 -0.833333
27 45.7190398111 12.1791861779 -0.500000 -3.500000 3.500000 4.500000 0.500000 -1.500000 2.500000 2.166667 -3.500000 1.500000
28 51.9042580025 12.1791861779 3.166667 -0.500000 2.166667 -1.500000 -1.833333 2.166667 4.833333 1.833333 0.500000 -2.500000
29 30.8338323689 12.1791861779 0.833333 3.833333 -1.166667 0.500000 -0.500000 -1.833333 -0.833333 -2.833333 4.500000 -3.833333
30 41.1066125806 12.1791861779 -1.833333 3.166667 -4.500000 3.166667 4.500000 1.166667 0.833333 2.833333 -0.166667 -1.500000
31 15.8182094970 12.1791861779 -0.537785 4.056120 -2.723751 1.555131 -1.817918 1.981724 -4.177203 0.494511 4.259148 -1.710300
32 20.1794064685 12.1791861779 -1.691719 4.760655 1.005305 3.462486 -1.264907 4.717342 -1.305329 4.858974 2.910305 4.110020
33 20.9343508666 12.1791861779 -1.283494 3.654249 -2.647842 -1.303717 2.025919 2.165231 -2.802566 -0.991163 4.136620 -1.816355
34 12.1097341208 12.1097341208 0.785344 -0.303224 0.321886 2.790041 -1.578522 -0.326141 1.020626 1.718550 -0.305473 -0.300023
35 12.4455637502 12.1097341208 -0.954490 4.637785 -0.628112 1.005154 -2.734407 4.300195 -3.200266 3.001765 3.986074 3.138491
36 52.1403152291 12.1097341208 -1.103902 1.933125 1.123525 1.056998 1.727762 0.130845 -0.744671 -2.606483 1.183094 -3.254230
37 9.7264479440 9.7264479440 -2.723320 2.527611 -1.331705 0.750115 -0.910124 2.991730 0.549680 0.232528 3.214204 1.974199
38 48.5897416073 9.7264479440 -1.052444 -2.128199 -3.563210 0.764734 -3.366799 -1.685622 -2.733161 -1.948286 -3.643017 -1.091194
39 28.6644825089 9.7264479440 0.836583 -0.692145 1.734179 -0.482791 -0.483520 0.580712 -0.285249 -1.570364 2.880812 -1.275010
40 38.8744970303 9.7264479440 -2.552820 -1.901364 -2.127619 3.790009 -1.484233 -3.629762 4.721712 0.874637 -4.016225 2.364776
41 8.5265069131 8.5265069131 -0.910466 2.272134 -0.528608 1.392870 -0.933019 2.272021 -1.985663 1.215750 1.901775 0.636966
42 25.7830377798 8.5265069131 -1.105824 -4.453864 -0.089583 -0.432680 -3.867125 -0.001084 -0.639155 -1.591480 -3.247401 2.225401
43 13.2730475623 8.5265069131 -2.285077 3.594922 0.795133 -1.211327 -0.205862 1.192703 -2.081295 -1.755407 3.243086 1.253846
44 76.8875480543 8.5265069131 3.103146 0.238328 0.998696 -0.999774 -0.379557 -2.996540 4.952828 -0.805581 1.339959 -2.707434
45 14.0975679609 8.5265069131 -1.005715 0.439953 -0.309492 -1.336361 -3.598541 -1.528725 -0.300984 -0.216211 1.053195 3.863616
46 173.3793559918 8.5265069131 4.884896 -1.586437 2.270267 -4.905323 3.296237 2.071758 4.086317 0.442352 1.662832 -2.773835
47 29.0712371276 8.5265069131 -0.060828 -2.105256 -0.624599 0.947738 -2.123250 -1.441073 0.759386 -1.530077 -1.555861 -0.993676
48 17.2323464630 8.5265069131 -2.721287 1.147614 -0.339697 1.578368 1.911695 4.993513 1.433333 -1.631236 4.615041 -1.632486
49 20.9662345501 8.5265069131 0.693467 1.110051 -0.183997 -1.851021 0.318631 -0.462461 -3.329989 -0.480589 -0.260554 -0.624031
50 19.4505881026 8.5265069131 -2.088899 -4.628663 -0.214503 4.129746 -3.884326 1.532729 -1.930385 -2.144450 -0.880285 -0.559022
51 19.6250202238 8.5265069131 -4.347713 4.827286 -0.646959 -0.455493 0.822550 3.244080 -2.874050 0.976573 2.560277 4.555291
52 18.8952820457 8.5265069131 1.052535 1.670194 1.082334 4.801689 -4.079833 -0.878961 0.248180 4.524267 -3.208773 1.785659
53 39.2273996936 8.5265069131 -3.144497 -2.241821 0.112184 2.239108 1.870181 1.826805 4.780838 -1.222680 0.345415 0.512776
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 98.3294575757 98.3294575757 -1.166667 -4.500000 -2.166667 1.166667 -2.833333 4.500000 2.833333 3.833333 -2.166667 -4.833333
2 309.9015452488 98.3294575757 0.833333 -1.166667 1.166667 3.833333 -4.166667 -4.833333 3.500000 -0.833333 3.833333 -2.833333
3 80.1537229169 80.1537229169 1.833333 2.500000 -0.166667 -2.833333 2.500000 -1.166667 2.500000 -2.500000 2.833333 -1.500000
4 226.9292832808 80.1537229169 4.833333 3.500000 4.833333 -3.500000 -1.166667 4.833333 0.500000 -3.166667 -3.166667 -4.500000
5 22.3571477029 22.3571477029 0.500000 -3.500000 -1.833333 0.166667 4.166667 -4.166667 -3.166667 3.166667 -4.166667 0.833333
6 410.0860617968 22.3571477029 -2.833333 3.166667 -0.500000 3.166667 4.500000 -3.500000 -1.166667 -2.166667 -0.833333 1.833333
7 19.4491909946 19.4491909946 2.833333 -2.166667 -4.500000 -0.833333 2.833333 -2.166667 -0.500000 4.833333 -3.833333 3.833333
8 56.7670750393 19.4491909946 -2.500000 -0.166667 -2.500000 2.500000 -3.833333 3.500000 2.166667 0.500000 3.166667 -2.500000
9 164.8951176176 19.4491909946 -3.500000 3.833333 -2.833333 1.500000 3.500000 3.833333 1.166667 2.500000 4.166667 -3.833333
10 60.6948677825 19.4491909946 3.833333 0.166667 3.833333 -2.166667 4.833333 -0.833333 1.500000 2.833333 2.166667 1.500000
11 21.7929603469 19.4491909946 4.166667 -3.166667 -4.833333 -1.500000 1.500000 1.166667 1.833333 1.166667 4.500000 3.500000
12 80.3263822607 19.4491909946 -4.166667 -1.500000 -3.500000 4.500000 0.500000 -0.166667 -1.500000 0.833333 -0.166667 -0.500000
13 34.7662695281 19.4491909946 3.166667 4.166667 0.166667 -0.500000 0.166667 4.166667 -1.833333 -4.500000 1.500000 -0.833333
14 18.0422745893 18.0422745893 4.500000 -4.166667 4.166667 -1.833333 -0.500000 0.166667 -3.833333 -4.833333 0.166667 2.833333
15 128.5203664705 18.0422745893 -4.833333 1.166667 2.500000 1.833333 -1.500000 3.166667 0.166667 -1.833333 -4.833333 1.166667
16 174.0895939444 18.0422745893 1.500000 -1.833333 -3.166667 2.833333 3.833333 -4.500000 4.500000 -1.166667 0.500000 2.166667
17 162.5154677542 18.0422745893 -0.833333 -2.833333 -0.833333 -4.166667 -3.166667 -3.833333 4.833333 -3.833333 -1.833333 -0.166667
18 50.7615157545 18.0422745893 0.166667 4.500000 1.500000 3.500000 1.833333 -1.833333 -4.500000 4.166667 1.166667 -1.166667
19 266.3522974430 18.0422745893 -3.833333 2.833333 3.500000 4.833333 -1.833333 -0.500000 3.833333 -4.166667 -1.166667 0.500000
20 97.6261421586 18.0422745893 -1.833333 1.500000 -3.833333 -0.166667 -4.500000 -3.166667 -4.833333 4.500000 3.500000 -3.500000
21 158.6552127962 18.0422745893 1.166667 2.166667 -1.500000 -3.166667 2.166667 2.500000 3.166667 0.166667 1.833333 4.166667
22 36.8982459805 18.0422745893 -0.166667 1.833333 -4.166667 0.500000 3.166667 1.833333 -2.500000 1.833333 2.500000 -2.166667
23 53.9390109441 18.0422745893 2.166667 -0.500000 0.833333 -3.833333 -2.500000 0.833333 -2.833333 -0.166667 -2.833333 0.166667
24 96.7108189569 18.0422745893 2.500000 -0.833333 1.833333 -4.500000 -2.166667 -2.500000 -0.833333 -1.500000 -4.500000 -4.166667
25 689.8794528226 18.0422745893 -2.166667 4.833333 2.833333 -4.833333 -4.833333 0.500000 0.833333 3.500000 -2.500000 -3.166667
26 74.9679160464 18.0422745893 -1.500000 -3.833333 2.166667 0.833333 -3.500000 -1.500000 -4.166667 -0.500000 -1.500000 3.166667
27 51.6704557438 18.0422745893 -0.500000 0.500000 0.500000 -1.166667 -0.833333 -2.833333 -2.166667 2.166667 0.833333 -1.833333
28 36.5526688547 18.0422745893 -4.500000 -4.833333 -1.166667 2.166667 0.833333 1.500000 -0.166667 1.500000 -0.500000 2.500000
29 17.7769722435 17.7769722435 3.500000 -2.500000 4.500000 4.166667 -0.166667 2.833333 -3.500000 -2.833333 -3.500000 4.833333
30 178.2974651116 17.7769722435 -3.166667 0.833333 3.166667 -2.500000 1.166667 2.166667 4.166667 -3.500000 4.833333 4.500000
31 24.7227914741 17.7769722435 0.522518 0.990509 -0.969883 -0.119118 2.008809 -1.110462 -0.790603 1.412696 -1.493144 -0.132650
32 233.0720630290 17.7769722435 -4.227308 2.875066 -1.003350 2.940386 -1.286008 -2.266935 -4.183618 2.952647 2.383869 -4.343009
33 25.9561036438 17.7769722435 1.178990 -0.555058 -2.307541 1.662749 2.115920 1.278722 -1.011984 -0.353356 1.571998 1.998006
34 51.1955685212 17.7769722435 3.802662 1.644154 4.168350 -2.074974 -0.117369 1.431034 -0.156114 -2.172706 2.664680 0.875287
35 35.0527252611 17.7769722435 -0.712623 1.853805 -1.340872 0.857884 -0.125725 1.594224 -0.507172 -0.037485 1.277248 -1.619497
36 19.8203276619 17.7769722435 0.758907 -1.616673 -2.630393 -0.721891 2.532567 -2.356428 0.678384 3.901821 0.272533 1.751976
37 102.1107451837 17.7769722435 1.805828 1.947371 3.286438 -1.735761 1.085303 -0.328682 1.208429 -0.214670 0.172518 0.584894
38 26.9863064349 17.7769722435 1.965976 -2.097405 -0.457835 -1.478533 -0.857271 0.462495 -0.256261 1.664459 0.929132 0.972458
39 53.4623642436 17.7769722435 -2.013202 0.898389 -3.747210 -0.062328 -4.249583 3.567883 -1.110985 3.555187 0.943002 -4.951798
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 64.1614135587 64.1614135587 0.500000 1.166667 -1.833333 2.500000 -0.833333 4.166667 4.166667 1.833333 1.500000 -1.500000
2 79.3322099567 64.1614135587 3.166667 -1.166667 -0.833333 -4.833333 3.166667 -0.833333 -4.166667 2.500000 -4.166667 3.833333
3 28.7226746817 28.7226746817 -2.833333 -1.500000 1.166667 -3.500000 -0.500000 1.166667 -4.500000 1.166667 1.166667 2.833333
4 466.8831813417 28.7226746817 4.166667 -4.833333 0.833333 0.500000 -4.166667 2.833333 2.166667 2.166667 2.166667 -4.166667
5 169.6696111209 28.7226746817 3.833333 -3.166667 -3.500000 -2.500000 -4.833333 3.500000 -3.166667 -0.833333 -0.166667 -2.833333
6 132.5678997648 28.7226746817 1.500000 -2.166667 0.166667 -3.166667 0.166667 -0.500000 -0.833333 4.166667 -4.833333 -0.500000
7 34.2257472387 28.7226746817 1.166667 2.166667 -1.166667 3.500000 -1.166667 -2.833333 1.833333 -2.833333 3.166667 1.833333
8 22.7169157770 22.7169157770 -1.833333 1.833333 -4.833333 0.166667 -1.833333 2.500000 -1.166667 -2.166667 0.833333 -4.500000
9 18.4521295710 18.4521295710 -3.833333 -4.166667 -2.500000 -1.500000 4.500000 2.166667 0.166667 -1.833333 4.166667 -1.833333
10 46.2463686184 18.4521295710 2.166667 4.833333 0.500000 -4.166667 -3.833333 -3.500000 1.166667 2.833333 -1.833333 3.500000
11 673.2068142736 18.4521295710 2.500000 -2.833333 4.500000 2.166667 4.166667 -2.500000 1.500000 0.166667 -2.500000 -4.833333
12 44.3685891887 18.4521295710 -2.166667 -2.500000 -0.500000 1.500000 -2.166667 -3.833333 4.500000 1.500000 -3.500000 1.166667
13 110.7441065131 18.4521295710 -1.166667 4.500000 4.166667 2.833333 2.166667 -2.166667 2.500000 0.500000 0.166667 -2.500000
14 24.8258714525 18.4521295710 -2.500000 0.833333 -3.833333 1.166667 3.500000 1.500000 0.500000 3.166667 -1.500000 0.833333
15 417.8849276419 18.4521295710 4.833333 -0.833333 -3.166667 -1.166667 1.166667 4.833333 3.500000 -3.166667 -3.833333 -1.166667
16 88.5417521291 18.4521295710 -0.500000 3.166667 -2.833333 3.166667 0.833333 0.833333 -3.500000 3.500000 -2.833333 0.166667
17 47.4991501104 18.4521295710 1.833333 0.500000 2.833333 -3.833333 -0.166667 -4.833333 -3.833333 3.833333 1.833333 -0.833333
18 178.8572774159 18.4521295710 0.833333 -0.166667 2.500000 4.500000 -3.500000 -0.166667 2.833333 -1.166667 -1.166667 0.500000
19 59.6714148643 18.4521295710 -0.833333 3.500000 -4.500000 -1.833333 2.500000 -3.166667 -0.166667 -4.833333 -4.500000 -2.166667
20 57.1346580205 18.4521295710 3.500000 2.500000 -4.166667 -0.166667 -3.166667 3.166667 -4.833333 0.833333 3.500000 -3.833333
21 382.6675100927 18.4521295710 2.833333 -4.500000 3.833333 4.833333 -4.500000 4.500000 3.833333 4.500000 4.833333 1.500000
22 34.0537903276 18.4521295710 -3.500000 4.166667 1.833333 -0.500000 2.833333 -1.500000 -1.833333 -4.166667 -0.833333 4.500000
23 17.2029404077 17.2029404077 -1.500000 2.833333 -1.500000 -4.500000 -2.500000 -1.166667 0.833333 -1.500000 0.500000 -3.500000
24 58.0945420766 17.2029404077 -3.166667 -3.500000 3.166667 -2.833333 0.500000 3.833333 -2.166667 -3.500000 2.500000 2.500000
25 223.4251449886 17.2029404077 4.500000 0.166667 -2.166667 3.833333 4.833333 0.166667 -2.833333 -0.166667 -3.166667 -0.166667
26 42.4585069020 17.2029404077 -4.500000 3.833333 -0.166667 1.833333 1.500000 -4.500000 4.833333 -4.500000 3.833333 -3.166667
27 73.9982517077 17.2029404077 -0.166667 -0.500000 1.500000 4.166667 -1.500000 -4.166667 -0.500000 -3.833333 2.833333 2.166667
28 78.3557449559 17.2029404077 0.166667 -1.833333 4.833333 -2.166667 1.833333 1.833333 3.166667 -0.500000 4.500000 4.833333
29 27.3608909911 17.2029404077 -4.166667 1.500000 3.500000 0.833333 3.833333 -1.833333 -2.500000 4.833333 -0.500000 3.166667
30 40.7187158515 17.2029404077 -4.833333 -3.833333 2.166667 -0.833333 -2.833333 0.500000 -1.500000 -2.500000 -2.166667 4.166667
31 42.3489700532 17.2029404077 -3.340512 3.049972 -2.619574 -0.257173 4.903123 2.583337 -0.890592 -1.953359 4.685891 -2.026685
32 14.6416337555 14.6416337555 -2.576619 1.869540 -3.069192 -2.299451 1.025058 1.725787 2.205602 -0.944407 1.889062 -3.354077
33 17.2997307938 14.6416337555 -2.581322 -0.333928 0.402867 -1.362865 0.867229 -0.414077 0.082599 -1.880984 0.189949 0.694138
34 22.3452139139 14.6416337555 -0.048945 3.788987 -2.018922 -0.910530 -1.837255 -0.969343 2.212008 0.018286 -1.012979 -1.922486
35 38.0390674511 14.6416337555 -1.882490 -3.453145 -1.215281 -3.333539 1.938583 1.479369 -4.056701 -1.136326 -0.083787 -0.968418
36 20.7071805907 14.6416337555 -3.450800 2.343949 -0.295437 -0.322048 1.341392 -0.904940 -0.149412 -0.494122 1.384764 -0.681552
37 29.1862138821 14.6416337555 -0.151913 1.830408 1.566545 -2.278234 -3.999009 -1.605360 4.889743 0.177933 -1.499798 1.165814
38 41.2720679507 14.6416337555 0.030668 0.329493 0.266802 -1.962885 -0.952197 1.447495 -0.375700 0.220222 1.023828 0.521378
39 30.4668635034 14.6416337555 -4.362720 -3.838856 3.750577 -3.746518 2.316957 0.796842 -1.698754 -0.806026 0.874883 4.454337
40 91.3207935340 14.6416337555 -3.538900 -4.489178 3.689808 -1.971763 -4.311847 -2.968430 1.286157 -4.935100 -3.993734 4.662982
41 34.6571909836 14.6416337555 -3.662483 -2.984528 -1.952335 -2.156640 4.706585 3.824117 -0.783042 -0.562768 0.355905 0.355786
42 102.3243028401 14.6416337555 -0.912035 -4.801883 1.342294 -3.093589 -2.488036 -0.529606 0.451631 -1.006240 -4.932166 2.618176
43 51.5367716534 14.6416337555 0.022014 3.196887 1.587378 -2.652050 -0.492116 -4.200058 4.837914 -0.437040 -2.429664 0.418741
44 26.9854298265 14.6416337555 -2.075606 0.987568 -1.893330 0.113384 2.582878 1.556202 1.576435 -0.708688 2.005149 -1.644073
45 26.1110130473 14.6416337555 -1.010275 1.102336 1.371041 -3.325416 -0.323420 -2.056398 -0.547878 0.930942 -0.489169 0.014555
46 16.2759105134 14.6416337555 -2.568536 4.386069 -0.286819 -1.083627 -0.409565 -2.585181 4.087509 -1.901751 0.114918 -1.007593
47 28.0162334772 14.6416337555 -4.899525 -2.138558 2.784722 -2.164584 3.788599 1.607876 -2.310445 0.180993 3.986917 2.648387
48 60.6185653196 14.6416337555 -1.657772 -2.405788 -1.568851 2.019380 1.593984 3.882958 2.186941 1.851492 0.263769 0.285895
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 17.4916611739 17.4916611739 1.500000 -1.833333 -4.833333 -0.833333 -0.833333 0.833333 -2.166667 3.833333 -2.166667 -3.500000
2 16.4772457686 16.4772457686 -3.833333 -1.500000 0.500000 0.500000 -1.833333 -2.166667 4.833333 -3.833333 3.166667 0.833333
3 19.9222505030 16.4772457686 0.166667 3.166667 -3.500000 3.500000 -4.500000 1.500000 -2.500000 1.833333 -3.833333 2.833333
4 24.7009292114 16.4772457686 -0.833333 1.500000 0.166667 2.166667 4.833333 -1.833333 -0.833333 4.833333 1.500000 4.500000
5 10.7355837024 10.7355837024 -3.166667 -0.166667 1.166667 -2.166667 0.833333 2.166667 1.166667 1.500000 2.166667 -1.500000
6 21.9843942372 10.7355837024 2.833333 -0.500000 4.166667 0.166667 1.833333 -3.833333 0.833333 3.500000 3.833333 1.500000
7 23.3772670775 10.7355837024 3.833333 3.500000 3.500000 -1.833333 2.166667 -4.166667 -0.166667 -2.833333 -0.166667 -2.500000
8 21.7442579858 10.7355837024 2.166667 4.500000 2.500000 -0.500000 4.500000 -0.166667 -0.500000 2.833333 -1.833333 2.166667
9 20.6785078097 10.7355837024 4.166667 4.833333 -1.833333 1.500000 3.166667 -1.500000 -1.500000 -1.166667 -2.833333 -4.166667
10 59.7828550649 10.7355837024 1.166667 -3.166667 4.833333 3.166667 -4.166667 -0.833333 -4.166667 -4.833333 1.833333 -1.833333
11 18.3097618695 10.7355837024 4.500000 0.833333 -0.833333 1.166667 0.166667 4.500000 -1.166667 -1.500000 2.833333 0.166667
12 48.5152183402 10.7355837024 -0.166667 -3.833333 3.833333 -3.500000 -2.166667 3.166667 3.833333 -3.500000 -4.500000 -4.833333
13 21.8894774907 10.7355837024 -0.500000 0.500000 -4.166667 -4.833333 -3.833333 -3.500000 0.166667 -2.500000 -1.500000 3.166667
14 14.0728816521 10.7355837024 -1.166667 4.166667 3.166667 -4.166667 -0.500000 3.500000 3.500000 -0.166667 -1.166667 -3.166667
15 15.2005246510 10.7355837024 -2.833333 -2.166667 -2.500000 0.833333 -2.833333 -3.166667 4.500000 3.166667 -4.833333 4.833333
16 21.7904282660 10.7355837024 0.500000 -4.166667 -1.500000 1.833333 0.500000 2.833333 4.166667 1.166667 -0.833333 3.500000
17 17.5549934481 10.7355837024 -4.166667 -0.833333 -0.500000 -1.500000 4.166667 -2.500000 2.500000 2.166667 1.166667 0.500000
18 27.4808126719 10.7355837024 3.500000 1.833333 1.833333 -4.500000 1.166667 2.500000 -4.500000 -4.166667 3.500000 1.166667
19 32.2402484085 10.7355837024 -3.500000 -3.500000 -1.166667 4.500000 3.500000 1.166667 -3.833333 4.500000 0.833333 4.166667
20 20.2190066663 10.7355837024 0.833333 -4.833333 -2.166667 2.500000 1.500000 0.500000 -2.833333 0.166667 -0.500000 3.833333
21 28.8215709039 10.7355837024 1.833333 2.166667 -4.500000 4.166667 2.500000 3.833333 1.833333 -3.166667 -2.500000 1.833333
22 13.2667442257 10.7355837024 -4.500000 -4.500000 4.500000 -2.500000 -3.500000 -2.833333 2.166667 -0.833333 0.166667 -2.166667
23 23.0122295421 10.7355837024 -2.500000 3.833333 -3.166667 3.833333 -4.833333 -1.166667 3.166667 0.500000 -3.500000 -0.500000
24 21.5764071081 10.7355837024 4.833333 -2.500000 2.833333 -3.166667 3.833333 1.833333 -3.500000 -4.500000 0.500000 -1.166667
25 25.5152492305 10.7355837024 2.500000 -2.833333 -0.166667 -3.833333 -3.166667 -0.500000 -3.166667 -2.166667 4.500000 -0.166667
26 26.7757002526 10.7355837024 -4.833333 -1.166667 0.833333 2.833333 2.833333 4.166667 1.500000 0.833333 2.500000 -4.500000
27 13.8522758679 10.7355837024 -2.166667 0.166667 -3.833333 -1.166667 -0.166667 0.166667 0.500000 2.500000 -4.166667 2.500000
28 25.2358182929 10.7355837024 -1.833333 2.500000 2.166667 4.833333 -2.500000 4.833333 -4.833333 -1.833333 4.166667 -0.833333
29 14.2257875814 10.7355837024 3.166667 1.166667 -2.833333 -2.833333 -1.500000 -4.500000 2.833333 -0.500000 -3.166667 -2.833333
30 15.3464095941 10.7355837024 -1.500000 2.833333 1.500000 -0.166667 -1.166667 -4.833333 -1.833333 4.166667 4.833333 -3.833333
31 15.8705147709 10.7355837024 3.533912 1.542007 0.489470 -3.322375 4.289432 2.706214 3.638877 -2.290491 -4.214621 -1.799645
32 21.6910320338 10.7355837024 1.679696 0.167158 -1.603276 1.127214 2.489158 -2.554758 1.253113 1.084028 -2.092464 1.487702
